student_id,term_id,program_id,level,attempted_credits,attendance_status,census_enrolled,reportable,academic_status
S0018197,2021FA,PPA,GR,9,F,1,1,Good Standing
S0008609,2021FA,PPA,GR,9,F,1,1,Good Standing
S0016808,2021FA,PPA,GR,3,P,1,1,Good Standing
S0022195,2021FA,PPA,GR,9,F,1,1,Good Standing
S0012442,2021FA,PPA,GR,9,F,1,1,Good Standing
S0017289,2021FA,PPA,GR,9,F,1,1,Good Standing
S0014878,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013729,2021FA,PPA,GR,3,P,1,1,Good Standing
S0016573,2021FA,PPA,GR,9,F,1,1,Good Standing
S0001956,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013262,2021FA,PPA,GR,9,F,1,1,Good Standing
S0009694,2021FA,PPA,GR,9,F,1,1,Good Standing
S0012375,2021FA,PPA,GR,3,P,1,1,Good Standing
S0001188,2021FA,PPA,GR,9,F,1,1,Good Standing
S0007746,2021FA,PPA,GR,9,F,1,1,Good Standing
S0000946,2021FA,PPA,GR,9,F,1,1,Good Standing
S0014263,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004767,2021FA,PPA,GR,3,P,1,1,Good Standing
S0021162,2021FA,PPA,GR,9,F,1,1,Good Standing
S0003505,2021FA,PPA,GR,9,F,1,1,Good Standing
S0015348,2021FA,PPA,GR,9,F,1,1,Good Standing
S0005412,2021FA,PPA,GR,9,F,1,1,Good Standing
S0001426,2021FA,PPA,GR,3,P,1,1,Academic Warning
S0000705,2021FA,PPA,GR,9,F,1,1,Good Standing
S0003684,2021FA,PPA,GR,9,F,1,1,Good Standing
S0001879,2021FA,PPA,GR,9,F,1,1,Good Standing
S0012616,2021FA,PPA,GR,9,F,1,1,Academic Warning
S0000919,2021FA,PPA,GR,3,P,1,1,Good Standing
S0010672,2021FA,PPA,GR,9,F,1,1,Good Standing
S0015789,2021FA,PPA,GR,9,F,1,1,Good Standing
S0010187,2021FA,PPA,GR,9,F,1,1,Academic Warning
S0020819,2021FA,PPA,GR,9,F,1,1,Good Standing
S0016382,2021FA,PPA,GR,3,P,1,1,Academic Warning
S0009019,2021FA,PPA,GR,9,F,1,1,Good Standing
S0010486,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013244,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004163,2021FA,PPA,GR,9,F,1,1,Good Standing
S0021123,2021FA,PPA,GR,3,P,1,1,Good Standing
S0018663,2021FA,PPA,GR,9,F,1,1,Good Standing
S0003415,2021FA,PPA,GR,9,F,1,1,Good Standing
S0005005,2021FA,PPA,GR,9,F,1,1,Good Standing
S0018764,2021FA,PPA,GR,9,F,1,1,Good Standing
S0020238,2021FA,PPA,GR,3,P,1,1,Good Standing
S0008610,2021FA,PPA,GR,9,F,1,1,Good Standing
S0021757,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013520,2021FA,PPA,GR,9,F,1,1,Good Standing
S0021893,2021FA,PPA,GR,9,F,1,1,Good Standing
S0006114,2021FA,PPA,GR,3,P,1,1,Good Standing
S0011708,2021FA,PPA,GR,9,F,1,1,Good Standing
S0019032,2021FA,PPA,GR,9,F,1,1,Good Standing
S0003912,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013468,2021FA,PPA,GR,9,F,1,1,Good Standing
S0020008,2021FA,PPA,GR,3,P,1,1,Good Standing
S0006815,2021FA,PPA,GR,9,F,1,1,Good Standing
S0014709,2021FA,PPA,GR,9,F,1,1,Good Standing
S0006364,2021FA,PPA,GR,9,F,1,1,Good Standing
S0005127,2021FA,PPA,GR,9,F,1,1,Good Standing
S0000147,2021FA,PPA,GR,3,P,1,1,Good Standing
S0015878,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004723,2021FA,PPA,GR,9,F,1,1,Good Standing
S0018520,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013941,2021FA,PPA,GR,9,F,1,1,Good Standing
S0019884,2021FA,PPA,GR,3,P,1,1,Good Standing
S0008321,2021FA,PPA,GR,9,F,1,1,Good Standing
S0006504,2021FA,PPA,GR,9,F,1,1,Good Standing
S0005744,2021FA,PPA,GR,9,F,1,1,Good Standing
S0003223,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004401,2021FA,PPA,GR,3,P,1,1,Good Standing
S0019545,2021FA,PPA,GR,9,F,1,1,Good Standing
S0016320,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004258,2021FA,PPA,GR,9,F,1,1,Good Standing
S0007950,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004094,2021FA,PPA,GR,3,P,1,1,Good Standing
S0011982,2021FA,PPA,GR,9,F,1,1,Good Standing
S0001876,2021FA,PPA,GR,9,F,1,1,Good Standing
S0015941,2021FA,PPA,GR,9,F,1,1,Good Standing
S0007135,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013020,2021FA,PPA,GR,3,P,1,1,Good Standing
S0013704,2021FA,PPA,GR,9,F,1,1,Good Standing
S0001249,2021FA,PPA,GR,9,F,1,1,Good Standing
S0020651,2021FA,PPA,GR,9,F,1,1,Good Standing
S0008478,2021FA,PPA,GR,9,F,1,1,Academic Warning
S0017664,2021FA,PPA,GR,3,P,1,1,Good Standing
S0010711,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004431,2021FA,PPA,GR,9,F,1,1,Good Standing
S0001709,2021FA,PPA,GR,9,F,1,1,Good Standing
S0016750,2021FA,PPA,GR,9,F,1,1,Good Standing
S0001870,2021FA,PPA,GR,3,P,1,1,Good Standing
S0007560,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004769,2021FA,PPA,GR,9,F,1,1,Good Standing
S0021439,2021FA,PPA,GR,9,F,1,1,Good Standing
S0003282,2021FA,PPA,GR,9,F,1,1,Academic Warning
S0013904,2021FA,PPA,GR,3,P,1,1,Academic Warning
S0009166,2021FA,PPA,GR,9,F,1,1,Good Standing
S0000554,2021FA,PPA,GR,9,F,1,1,Good Standing
S0005186,2021FA,PPA,GR,9,F,1,1,Good Standing
S0020849,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013543,2021FA,PPA,GR,3,P,1,1,Good Standing
S0017693,2021FA,PPA,GR,9,F,1,1,Good Standing
S0021805,2021FA,PPA,GR,9,F,1,1,Good Standing
S0003117,2021FA,PPA,GR,9,F,1,1,Good Standing
S0008938,2021FA,PPA,GR,9,F,1,1,Good Standing
S0005629,2021FA,PPA,GR,3,P,1,1,Academic Warning
S0022060,2021FA,PPA,GR,9,F,1,1,Academic Warning
S0021352,2021FA,PPA,GR,9,F,1,1,Good Standing
S0008952,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004830,2021FA,PPA,GR,9,F,1,1,Good Standing
S0003944,2021FA,PPA,GR,3,P,1,1,Good Standing
S0013647,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004438,2021FA,PPA,GR,9,F,1,1,Good Standing
S0012711,2021FA,PPA,GR,9,F,1,1,Good Standing
S0019510,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004437,2021FA,PPA,GR,3,P,1,1,Good Standing
S0014188,2021FA,PPA,GR,9,F,1,1,Good Standing
S0006252,2021FA,PPA,GR,9,F,1,1,Good Standing
S0007494,2021FA,PPA,GR,9,F,1,1,Good Standing
S0009333,2021FA,PPA,GR,9,F,1,1,Good Standing
S0017230,2021FA,PPA,GR,3,P,1,1,Good Standing
S0000299,2021FA,PPA,GR,9,F,1,1,Good Standing
S0018724,2021FA,PPA,GR,9,F,1,1,Good Standing
S0018018,2021FA,PPA,GR,9,F,1,1,Academic Warning
S0019097,2021FA,PPA,GR,9,F,1,1,Good Standing
S0005305,2021FA,PPA,GR,3,P,1,1,Good Standing
S0007929,2021FA,PPA,GR,9,F,1,1,Good Standing
S0014622,2021FA,PPA,GR,9,F,1,1,Academic Warning
S0007864,2021FA,PPA,GR,9,F,1,1,Good Standing
S0018245,2021FA,PPA,GR,9,F,1,1,Good Standing
S0010298,2021FA,PPA,GR,3,P,1,1,Good Standing
S0005674,2021FA,PPA,GR,9,F,1,1,Good Standing
S0008525,2021FA,PPA,GR,9,F,1,1,Good Standing
S0020762,2021FA,PPA,GR,9,F,1,1,Good Standing
S0020065,2021FA,PPA,GR,9,F,1,1,Good Standing
S0007984,2021FA,PPA,GR,3,P,1,1,Good Standing
S0010056,2021FA,PPA,GR,9,F,1,1,Good Standing
S0009082,2021FA,PPA,GR,9,F,1,1,Good Standing
S0014418,2021FA,PPA,GR,9,F,1,1,Good Standing
S0020766,2021FA,PPA,GR,9,F,1,1,Good Standing
S0018952,2021FA,PPA,GR,3,P,1,1,Good Standing
S0014716,2021FA,PPA,GR,9,F,1,1,Good Standing
S0014786,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013451,2021FA,PPA,GR,9,F,1,1,Good Standing
S0017601,2021FA,PPA,GR,9,F,1,1,Good Standing
S0009513,2021FA,PPA,GR,3,P,1,1,Academic Warning
S0009966,2021FA,PPA,GR,9,F,1,1,Good Standing
S0009273,2021FA,PPA,GR,9,F,1,1,Good Standing
S0005004,2021FA,PPA,GR,9,F,1,1,Good Standing
S0014629,2021FA,PPA,GR,9,F,1,1,Good Standing
S0011936,2021FA,PPA,GR,3,P,1,1,Good Standing
S0005095,2021FA,PPA,GR,9,F,1,1,Good Standing
S0008001,2021FA,PPA,GR,9,F,1,1,Academic Warning
S0012538,2021FA,PPA,GR,9,F,1,1,Good Standing
S0014827,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004489,2021FA,PPA,GR,3,P,1,1,Good Standing
S0018553,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013294,2021FA,PPA,GR,9,F,1,1,Good Standing
S0003231,2021FA,PPA,GR,9,F,1,1,Good Standing
S0016693,2021FA,PPA,GR,9,F,1,1,Good Standing
S0010978,2021FA,PPA,GR,3,P,1,1,Good Standing
S0017126,2021FA,PPA,GR,9,F,1,1,Good Standing
S0006219,2021FA,PPA,GR,9,F,1,1,Good Standing
S0020479,2021FA,PPA,GR,9,F,1,1,Good Standing
S0021005,2021FA,PPA,GR,9,F,1,1,Good Standing
S0000894,2021FA,PPA,GR,3,P,1,1,Good Standing
S0009581,2021FA,PPA,GR,9,F,1,1,Good Standing
S0018348,2021FA,PPA,GR,9,F,1,1,Good Standing
S0013310,2021FA,PPA,GR,9,F,1,1,Good Standing
S0019061,2021FA,PPA,GR,9,F,1,1,Good Standing
S0001844,2021FA,PPA,GR,3,P,1,1,Good Standing
S0013746,2021FA,PPA,GR,9,F,1,1,Good Standing
S0021888,2021FA,PPA,GR,9,F,1,1,Good Standing
S0020947,2021FA,PPA,GR,9,F,1,1,Good Standing
S0005376,2021FA,PPA,GR,9,F,1,1,Good Standing
S0000833,2021FA,PPA,GR,3,P,1,1,Good Standing
S0013953,2021FA,PPA,GR,9,F,1,1,Good Standing
S0018543,2021FA,PPA,GR,9,F,1,1,Good Standing
S0001061,2021FA,PPA,GR,9,F,1,1,Good Standing
S0010133,2021FA,PPA,GR,9,F,1,1,Good Standing
S0017506,2021FA,PPA,GR,3,P,1,1,Good Standing
S0021964,2021FA,PPA,GR,9,F,1,1,Good Standing
S0004222,2021FA,PPA,GR,9,F,1,1,Good Standing
S0000254,2021FA,PPA,GR,9,F,1,1,Good Standing
S0021103,2021FA,PPA,GR,9,F,1,1,Good Standing
S0000019,2021FA,PENG,UG,6,P,1,1,Good Standing
S0006501,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0003696,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0016640,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0006260,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0018010,2021FA,PCRJ,UG,6,P,1,1,Good Standing
S0017042,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0019368,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0012716,2021FA,PENG,UG,12,F,1,1,Good Standing
S0009747,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0015041,2021FA,PBUS,UG,6,P,1,1,Academic Warning
S0016823,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0011091,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0014949,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0005201,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0019364,2021FA,PGEN,UG,6,P,1,1,Good Standing
S0020324,2021FA,PENG,UG,12,F,1,1,Good Standing
S0008663,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0009177,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0007944,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0020040,2021FA,PEDU,UG,6,P,1,1,Good Standing
S0003679,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0004551,2021FA,PPSY,UG,12,F,1,1,Academic Warning
S0016513,2021FA,PGEN,UG,15,F,1,1,Academic Warning
S0001983,2021FA,PENG,UG,12,F,1,1,Good Standing
S0004064,2021FA,PBIO,UG,6,P,1,1,Good Standing
S0004511,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0006924,2021FA,PMATH,UG,15,F,1,1,Academic Warning
S0000015,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0009315,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0008382,2021FA,PPSY,UG,6,P,1,1,Good Standing
S0011007,2021FA,PGEN,UG,15,F,1,1,Academic Warning
S0008689,2021FA,PENG,UG,12,F,1,1,Good Standing
S0013524,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0019861,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0011640,2021FA,PMATH,UG,6,P,1,1,Good Standing
S0019142,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0015219,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0018803,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0005120,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0020807,2021FA,PENG,UG,6,P,1,1,Good Standing
S0006881,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0003992,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0020381,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0006493,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0009888,2021FA,PCRJ,UG,6,P,1,1,Good Standing
S0017403,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0020523,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0021361,2021FA,PENG,UG,12,F,1,1,Good Standing
S0018077,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0017983,2021FA,PBUS,UG,6,P,1,1,Good Standing
S0000603,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0021163,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0018021,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0016146,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0003588,2021FA,PGEN,UG,6,P,1,1,Good Standing
S0020861,2021FA,PENG,UG,12,F,1,1,Good Standing
S0022206,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0003217,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0018964,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0018461,2021FA,PEDU,UG,6,P,1,1,Good Standing
S0007718,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0000200,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0004650,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0019771,2021FA,PENG,UG,12,F,1,1,Good Standing
S0010825,2021FA,PBIO,UG,6,P,1,1,Good Standing
S0010450,2021FA,PBUS,UG,12,F,1,1,Academic Warning
S0020268,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0010499,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0003784,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0004624,2021FA,PPSY,UG,6,P,1,1,Academic Warning
S0007013,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0009861,2021FA,PENG,UG,12,F,1,1,Good Standing
S0017374,2021FA,PBIO,UG,15,F,1,1,Academic Warning
S0013819,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0017090,2021FA,PMATH,UG,6,P,1,1,Good Standing
S0010313,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0021800,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0019396,2021FA,PPSY,UG,12,F,1,1,Academic Warning
S0003939,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0014225,2021FA,PENG,UG,6,P,1,1,Good Standing
S0013452,2021FA,PBIO,UG,15,F,1,1,Academic Warning
S0008659,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0001826,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0012475,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0003228,2021FA,PCRJ,UG,6,P,1,1,Good Standing
S0006662,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0000751,2021FA,PGEN,UG,15,F,1,1,Academic Warning
S0020448,2021FA,PENG,UG,12,F,1,1,Good Standing
S0020059,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0010178,2021FA,PBUS,UG,6,P,1,1,Good Standing
S0014229,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0018816,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0010270,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0006248,2021FA,PPSY,UG,12,F,1,1,Academic Warning
S0011336,2021FA,PGEN,UG,6,P,1,1,Good Standing
S0021216,2021FA,PENG,UG,12,F,1,1,Good Standing
S0021564,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0007608,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0015323,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0007851,2021FA,PEDU,UG,6,P,1,1,Good Standing
S0000056,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0020273,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0009499,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0004299,2021FA,PENG,UG,12,F,1,1,Good Standing
S0013574,2021FA,PBIO,UG,6,P,1,1,Good Standing
S0017854,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0019279,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0003865,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0016237,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0011442,2021FA,PPSY,UG,6,P,1,1,Good Standing
S0018206,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0017893,2021FA,PENG,UG,12,F,1,1,Academic Warning
S0004996,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0011891,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0014673,2021FA,PMATH,UG,6,P,1,1,Good Standing
S0007270,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0004333,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0019009,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0021493,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0012681,2021FA,PENG,UG,6,P,1,1,Good Standing
S0012870,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0009501,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0003271,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0012784,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0009609,2021FA,PCRJ,UG,6,P,1,1,Good Standing
S0020851,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0009674,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0003203,2021FA,PENG,UG,12,F,1,1,Good Standing
S0011822,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0021332,2021FA,PBUS,UG,6,P,1,1,Good Standing
S0008679,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0017361,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0018604,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0006012,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0007564,2021FA,PGEN,UG,6,P,1,1,Good Standing
S0007968,2021FA,PENG,UG,12,F,1,1,Good Standing
S0011760,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0000086,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0013101,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0001652,2021FA,PEDU,UG,6,P,1,1,Good Standing
S0021250,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0008983,2021FA,PPSY,UG,12,F,1,1,Academic Warning
S0009010,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0004697,2021FA,PENG,UG,12,F,1,1,Good Standing
S0019911,2021FA,PBIO,UG,6,P,1,1,Good Standing
S0019562,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0004296,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0006202,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0017500,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0007692,2021FA,PPSY,UG,6,P,1,1,Good Standing
S0017933,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0019001,2021FA,PENG,UG,12,F,1,1,Good Standing
S0018130,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0008162,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0005813,2021FA,PMATH,UG,6,P,1,1,Good Standing
S0009761,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0020254,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0014048,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0011518,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0009620,2021FA,PENG,UG,6,P,1,1,Good Standing
S0013900,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0019435,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0016922,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0019252,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0008410,2021FA,PCRJ,UG,6,P,1,1,Good Standing
S0001071,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0004025,2021FA,PGEN,UG,15,F,1,1,Academic Warning
S0000863,2021FA,PENG,UG,12,F,1,1,Good Standing
S0021489,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0019518,2021FA,PBUS,UG,6,P,1,1,Good Standing
S0020636,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0009266,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0000647,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0004834,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0000295,2021FA,PGEN,UG,6,P,1,1,Good Standing
S0016507,2021FA,PENG,UG,12,F,1,1,Good Standing
S0014238,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0000274,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0004099,2021FA,PMATH,UG,15,F,1,1,Academic Warning
S0021851,2021FA,PEDU,UG,6,P,1,1,Good Standing
S0006433,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0000547,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0011625,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0003778,2021FA,PENG,UG,12,F,1,1,Academic Warning
S0021760,2021FA,PBIO,UG,6,P,1,1,Academic Warning
S0000573,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0005379,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0007520,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0016313,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0006833,2021FA,PPSY,UG,6,P,1,1,Good Standing
S0018385,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0013367,2021FA,PENG,UG,12,F,1,1,Good Standing
S0000892,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0018213,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0012497,2021FA,PMATH,UG,6,P,1,1,Good Standing
S0004924,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0016127,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0021056,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0009317,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0015463,2021FA,PENG,UG,6,P,1,1,Good Standing
S0021755,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0011903,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0020892,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0014669,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0018262,2021FA,PCRJ,UG,6,P,1,1,Good Standing
S0020123,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0000680,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0021710,2021FA,PENG,UG,12,F,1,1,Good Standing
S0009003,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0007649,2021FA,PBUS,UG,6,P,1,1,Good Standing
S0012182,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0003124,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0001642,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0015167,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0005710,2021FA,PGEN,UG,6,P,1,1,Good Standing
S0003524,2021FA,PENG,UG,12,F,1,1,Good Standing
S0016284,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0012487,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0005932,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0005411,2021FA,PEDU,UG,6,P,1,1,Good Standing
S0009392,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0007287,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0020180,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0012973,2021FA,PENG,UG,12,F,1,1,Good Standing
S0019996,2021FA,PBIO,UG,6,P,1,1,Good Standing
S0005455,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0016093,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0012600,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0009978,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0018795,2021FA,PPSY,UG,6,P,1,1,Academic Warning
S0012727,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0000633,2021FA,PENG,UG,12,F,1,1,Good Standing
S0000987,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0008568,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0014062,2021FA,PMATH,UG,6,P,1,1,Good Standing
S0012172,2021FA,PEDU,UG,12,F,1,1,Good Standing
S0018572,2021FA,PCRJ,UG,15,F,1,1,Good Standing
S0012402,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0019823,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0009837,2021FA,PENG,UG,6,P,1,1,Good Standing
S0018014,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0007826,2021FA,PBUS,UG,12,F,1,1,Good Standing
S0011633,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0007461,2021FA,PEDU,UG,12,F,1,1,Academic Warning
S0011069,2021FA,PCRJ,UG,6,P,1,1,Good Standing
S0006250,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0011701,2021FA,PGEN,UG,15,F,1,1,Good Standing
S0016790,2021FA,PENG,UG,12,F,1,1,Good Standing
S0006738,2021FA,PBIO,UG,15,F,1,1,Good Standing
S0012371,2021FA,PBUS,UG,6,P,1,1,Academic Warning
S0008965,2021FA,PMATH,UG,15,F,1,1,Good Standing
S0013016,2021FA,PEDU,UG,12,F,1,1,Academic Warning
S0010730,2021FA,PCRJ,UG,15,F,1,1,Academic Warning
S0017369,2021FA,PPSY,UG,12,F,1,1,Good Standing
S0005094,2021FA,PGEN,UG,6,P,1,1,Good Standing
S0018455,2021FA,PENG,UG,12,F,1,1,Academic Warning
S0010126,2021FA,PBIO,UG,15,F,1,1,Good Standing
