student_id,birth_year,gender,race_ethnicity,residency,first_generation,pell_eligible,entry_term_id,entry_type,degree_seeking,ftft_cohort_term_id,primary_program_id
S0004876,1979,Woman,Two or more races,Out-of-state,1,0,2020FA,Continuing/Other,1,,PBIO
S0004877,1986,Nonbinary,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0004878,1997,Woman,American Indian or Alaska Native,International,1,0,2020FA,Continuing/Other,1,,PEDU
S0004879,1989,Man,Native Hawaiian or Other Pacific Islander,International,1,0,2020FA,Continuing/Other,1,,PEDU
S0004880,1987,Woman,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0004881,1996,Unknown,Asian,Out-of-state,1,0,2020FA,Continuing/Other,1,,PMATH
S0004882,2004,Nonbinary,American Indian or Alaska Native,In-state,1,1,2020FA,Continuing/Other,1,,PPSY
S0004883,1989,Woman,Native Hawaiian or Other Pacific Islander,International,1,0,2020FA,Transfer,1,,PCRJ
S0004884,2003,Nonbinary,White,International,1,1,2020FA,Continuing/Other,1,,PBUS
S0004885,1989,Unknown,White,Out-of-state,1,0,2020FA,Continuing/Other,1,,PENG
S0004886,1999,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0004887,2005,Nonbinary,Nonresident,Out-of-state,1,0,2020FA,Continuing/Other,1,,PPSY
S0004888,1986,Man,Black or African American,In-state,1,1,2020FA,Continuing/Other,1,,PMATH
S0004889,1990,Woman,Asian,In-state,1,0,2020FA,Continuing/Other,1,,PPSY
S0004890,2006,Unknown,American Indian or Alaska Native,In-state,1,0,2020FA,Continuing/Other,1,,PCRJ
S0004891,1989,Unknown,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,Continuing/Other,1,,PBIO
S0004892,1980,Nonbinary,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0004893,2006,Nonbinary,American Indian or Alaska Native,Out-of-state,1,0,2020FA,Continuing/Other,1,,PENG
S0004894,1984,Woman,Black or African American,International,0,1,2020FA,Continuing/Other,1,,PBIO
S0004895,1987,Man,Two or more races,Out-of-state,0,1,2020FA,Continuing/Other,1,,PCRJ
S0004896,1993,Unknown,American Indian or Alaska Native,In-state,0,1,2020FA,Transfer,1,,PBIO
S0004897,1996,Unknown,Asian,International,0,1,2020FA,Continuing/Other,1,,PCRJ
S0004898,2005,Woman,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Continuing/Other,1,,PBIO
S0004899,1999,Nonbinary,Hispanic or Latino,International,1,1,2020FA,Continuing/Other,1,,PGEN
S0004900,1998,Unknown,Nonresident,International,0,1,2020FA,Continuing/Other,1,,PEDU
S0004901,1985,Woman,Nonresident,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0004902,1991,Nonbinary,Nonresident,Out-of-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0004903,2005,Man,Nonresident,International,1,1,2020FA,Continuing/Other,1,,PCRJ
S0004904,1996,Nonbinary,Two or more races,In-state,0,1,2020FA,Transfer,1,,PENG
S0004905,1978,Unknown,American Indian or Alaska Native,International,1,1,2020FA,Continuing/Other,1,,PENG
S0004906,2001,Woman,American Indian or Alaska Native,In-state,1,0,2020FA,Continuing/Other,1,,PGEN
S0004907,1993,Unknown,American Indian or Alaska Native,International,0,0,2020FA,Continuing/Other,1,,PENG
S0004908,1978,Woman,Two or more races,Out-of-state,1,0,2020FA,Continuing/Other,1,,PPSY
S0004909,1994,Nonbinary,White,International,1,0,2020FA,Continuing/Other,1,,PPSY
S0004910,2005,Nonbinary,Asian,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0004911,1993,Man,Nonresident,In-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0004912,1991,Man,Nonresident,In-state,0,1,2020FA,Continuing/Other,1,,PBUS
S0004913,1997,Man,White,Out-of-state,1,1,2020FA,Continuing/Other,1,,PENG
S0004914,1998,Unknown,American Indian or Alaska Native,International,0,0,2020FA,Transfer,1,,PPSY
S0004915,1983,Unknown,Asian,International,0,0,2020FA,Continuing/Other,1,,PEDU
S0004916,1991,Nonbinary,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PENG
S0004917,1995,Nonbinary,Black or African American,In-state,1,0,2020FA,Continuing/Other,1,,PGEN
S0004918,1995,Nonbinary,Hispanic or Latino,Out-of-state,0,1,2020FA,Continuing/Other,1,,PBIO
S0004919,1980,Unknown,Asian,International,0,1,2020FA,Transfer,1,,PMATH
S0004920,1984,Man,White,International,0,1,2020FA,Continuing/Other,1,,PCRJ
S0004921,2002,Woman,White,Out-of-state,0,0,2020FA,Transfer,1,,PENG
S0004922,1980,Nonbinary,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0004923,1984,Nonbinary,Asian,In-state,0,1,2020FA,Continuing/Other,1,,PBIO
S0004924,2002,Nonbinary,Black or African American,In-state,0,0,2020FA,Continuing/Other,1,,PENG
S0004925,1985,Woman,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Continuing/Other,1,,PGEN
S0004926,1989,Nonbinary,White,Out-of-state,0,0,2020FA,Continuing/Other,1,,PENG
S0004927,2002,Unknown,Hispanic or Latino,Out-of-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0004928,1984,Woman,Black or African American,International,0,0,2020FA,Transfer,1,,PGEN
S0004929,1979,Nonbinary,White,In-state,0,1,2020FA,Continuing/Other,1,,PCRJ
S0004930,1996,Nonbinary,Black or African American,In-state,0,1,2020FA,Continuing/Other,1,,PPSY
S0004931,1993,Unknown,Hispanic or Latino,International,0,1,2020FA,Continuing/Other,1,,PBIO
S0004932,1981,Man,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,Transfer,1,,PEDU
S0004933,1998,Unknown,Two or more races,International,1,1,2020FA,Continuing/Other,1,,PPSY
S0004934,1998,Nonbinary,Asian,Out-of-state,0,1,2020FA,Continuing/Other,1,,PCRJ
S0004935,1984,Woman,Nonresident,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBIO
S0004936,1981,Woman,American Indian or Alaska Native,Out-of-state,1,0,2020FA,Continuing/Other,1,,PBIO
S0004937,1981,Woman,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,Continuing/Other,1,,PCRJ
S0004938,1987,Unknown,American Indian or Alaska Native,International,0,0,2020FA,Continuing/Other,1,,PENG
S0004939,1983,Man,Hispanic or Latino,In-state,0,1,2020FA,Transfer,1,,PGEN
S0004940,1995,Woman,Hispanic or Latino,International,0,1,2020FA,Continuing/Other,1,,PENG
S0004941,1989,Nonbinary,Black or African American,In-state,0,0,2020FA,Transfer,1,,PBUS
S0004942,1979,Unknown,Black or African American,Out-of-state,1,0,2020FA,Transfer,1,,PCRJ
S0004943,1978,Nonbinary,White,In-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0004944,2001,Nonbinary,Two or more races,In-state,0,0,2020FA,Transfer,1,,PCRJ
S0004945,1979,Unknown,Asian,In-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0004946,1987,Nonbinary,Two or more races,International,1,0,2020FA,Continuing/Other,1,,PEDU
S0004947,1994,Woman,Asian,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBIO
S0004948,2000,Unknown,Black or African American,Out-of-state,1,0,2020FA,Continuing/Other,1,,PPSY
S0004949,2004,Nonbinary,American Indian or Alaska Native,In-state,1,0,2020FA,Transfer,1,,PPSY
S0004950,1987,Nonbinary,Hispanic or Latino,International,0,1,2020FA,Continuing/Other,1,,PBUS
S0004951,1981,Man,Native Hawaiian or Other Pacific Islander,International,1,0,2020FA,Continuing/Other,1,,PCRJ
S0004952,1989,Man,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBIO
S0004953,1982,Nonbinary,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0004954,1980,Nonbinary,American Indian or Alaska Native,International,0,1,2020FA,Continuing/Other,1,,PMATH
S0004955,1985,Nonbinary,American Indian or Alaska Native,International,1,0,2020FA,Continuing/Other,1,,PPSY
S0004956,1989,Nonbinary,Two or more races,International,1,0,2020FA,Continuing/Other,1,,PCRJ
S0004957,1985,Woman,White,In-state,0,1,2020FA,Continuing/Other,1,,PPSY
S0004958,1993,Unknown,White,In-state,1,1,2020FA,Continuing/Other,1,,PPSY
S0004959,2002,Woman,Asian,Out-of-state,0,1,2020FA,Continuing/Other,1,,PEDU
S0004960,1985,Woman,Native Hawaiian or Other Pacific Islander,International,1,0,2020FA,Continuing/Other,1,,PBUS
S0004961,2006,Nonbinary,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0004962,1986,Man,Asian,International,1,0,2020FA,Continuing/Other,1,,PENG
S0004963,1981,Unknown,Asian,International,0,1,2020FA,Continuing/Other,1,,PGEN
S0004964,1990,Woman,Hispanic or Latino,Out-of-state,1,0,2020FA,Continuing/Other,1,,PMATH
S0004965,1992,Unknown,American Indian or Alaska Native,Out-of-state,1,0,2020FA,Continuing/Other,1,,PGEN
S0004966,2006,Man,Asian,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0004967,1995,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,Continuing/Other,1,,PENG
S0004968,1979,Nonbinary,Two or more races,Out-of-state,0,0,2020FA,Transfer,1,,PBUS
S0004969,1986,Nonbinary,American Indian or Alaska Native,In-state,1,0,2020FA,Continuing/Other,1,,PMATH
S0004970,2004,Woman,Asian,International,0,1,2020FA,Continuing/Other,1,,PBIO
S0004971,1984,Woman,Black or African American,International,0,0,2020FA,Continuing/Other,1,,PENG
S0004972,1983,Woman,Two or more races,Out-of-state,1,0,2020FA,Continuing/Other,1,,PMATH
S0004973,1981,Nonbinary,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0004974,1986,Woman,Hispanic or Latino,In-state,1,1,2020FA,Continuing/Other,1,,PEDU
S0004975,1981,Nonbinary,Nonresident,Out-of-state,0,1,2020FA,Continuing/Other,1,,PEDU
S0004976,1996,Nonbinary,White,International,1,0,2020FA,Continuing/Other,1,,PEDU
S0004977,1981,Nonbinary,Asian,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0004978,1981,Nonbinary,White,International,0,1,2020FA,Continuing/Other,1,,PEDU
S0004979,2004,Man,Hispanic or Latino,International,0,1,2020FA,Continuing/Other,1,,PGEN
S0004980,1982,Unknown,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,Continuing/Other,1,,PBIO
S0004981,1999,Woman,Two or more races,International,0,1,2020FA,Continuing/Other,1,,PBIO
S0004982,1984,Man,Native Hawaiian or Other Pacific Islander,International,1,1,2020FA,Transfer,1,,PEDU
S0004983,1989,Man,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PENG
S0004984,1982,Man,Asian,In-state,0,1,2020FA,Continuing/Other,1,,PMATH
S0004985,1999,Unknown,Hispanic or Latino,International,0,1,2020FA,Continuing/Other,1,,PEDU
S0004986,1987,Unknown,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0004987,2001,Nonbinary,Two or more races,In-state,1,1,2020FA,Continuing/Other,1,,PMATH
S0004988,1979,Nonbinary,Nonresident,In-state,0,0,2020FA,Transfer,1,,PBUS
S0004989,1986,Man,White,In-state,1,0,2020FA,Continuing/Other,1,,PENG
S0004990,2004,Woman,Asian,In-state,1,1,2020FA,Continuing/Other,1,,PENG
S0004991,1997,Man,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,Continuing/Other,1,,PBUS
S0004992,2006,Man,Nonresident,Out-of-state,1,1,2020FA,Continuing/Other,1,,PGEN
S0004993,1999,Unknown,Native Hawaiian or Other Pacific Islander,In-state,1,0,2020FA,Continuing/Other,1,,PENG
S0004994,1986,Unknown,White,Out-of-state,1,0,2020FA,Continuing/Other,1,,PMATH
S0004995,2000,Nonbinary,Hispanic or Latino,Out-of-state,1,0,2020FA,Continuing/Other,1,,PCRJ
S0004996,2005,Unknown,Hispanic or Latino,Out-of-state,0,1,2020FA,Continuing/Other,1,,PCRJ
S0004997,2004,Man,White,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0004998,1995,Woman,Two or more races,International,1,0,2020FA,Transfer,1,,PMATH
S0004999,1988,Nonbinary,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Transfer,1,,PPSY
S0005000,1999,Man,Hispanic or Latino,Out-of-state,0,0,2020FA,Continuing/Other,1,,PENG
S0005001,2002,Woman,Asian,Out-of-state,0,1,2020FA,Transfer,1,,PENG
S0005002,2003,Unknown,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0005003,2003,Woman,Hispanic or Latino,In-state,0,0,2020FA,Continuing/Other,1,,PENG
S0005004,1979,Man,American Indian or Alaska Native,In-state,0,1,2020FA,Continuing/Other,1,,PCRJ
S0005005,1978,Man,Nonresident,Out-of-state,1,0,2020FA,Continuing/Other,1,,PCRJ
S0005006,2004,Man,Asian,In-state,1,0,2020FA,Continuing/Other,1,,PEDU
S0005007,1984,Nonbinary,Black or African American,International,0,0,2020FA,Transfer,1,,PBIO
S0005008,1987,Unknown,Hispanic or Latino,Out-of-state,1,0,2020FA,Continuing/Other,1,,PBUS
S0005009,1982,Unknown,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,Continuing/Other,1,,PMATH
S0005010,1988,Woman,Black or African American,Out-of-state,1,1,2020FA,Transfer,1,,PCRJ
S0005011,1992,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,Continuing/Other,1,,PMATH
S0005012,2003,Woman,Hispanic or Latino,Out-of-state,1,0,2020FA,Continuing/Other,1,,PCRJ
S0005013,1986,Man,Asian,In-state,0,1,2020FA,Continuing/Other,1,,PPSY
S0005014,1996,Unknown,Two or more races,International,0,0,2020FA,Continuing/Other,1,,PBUS
S0005015,1984,Woman,Black or African American,In-state,0,1,2020FA,Continuing/Other,1,,PENG
S0005016,2002,Nonbinary,Nonresident,Out-of-state,1,0,2020FA,Continuing/Other,1,,PENG
S0005017,2004,Woman,American Indian or Alaska Native,In-state,0,0,2020FA,Transfer,1,,PPSY
S0005018,1981,Unknown,White,In-state,0,1,2020FA,Continuing/Other,1,,PENG
S0005019,1984,Unknown,Nonresident,International,1,0,2020FA,Transfer,1,,PCRJ
S0005020,1982,Unknown,White,Out-of-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0005021,1997,Nonbinary,Black or African American,International,0,0,2020FA,Continuing/Other,1,,PBUS
S0005022,2003,Man,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Continuing/Other,1,,PBIO
S0005023,1995,Nonbinary,Hispanic or Latino,In-state,1,0,2020FA,Transfer,1,,PCRJ
S0005024,1997,Unknown,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBIO
S0005025,1996,Man,Asian,In-state,0,1,2020FA,Continuing/Other,1,,PCRJ
S0005026,2003,Nonbinary,Black or African American,Out-of-state,1,1,2020FA,Continuing/Other,1,,PMATH
S0005027,2003,Woman,Asian,International,0,0,2020FA,Continuing/Other,1,,PGEN
S0005028,2005,Nonbinary,Asian,Out-of-state,1,0,2020FA,Continuing/Other,1,,PPSY
S0005029,1984,Nonbinary,Two or more races,In-state,1,1,2020FA,Continuing/Other,1,,PGEN
S0005030,2003,Unknown,Native Hawaiian or Other Pacific Islander,International,0,0,2020FA,Continuing/Other,1,,PCRJ
S0005031,2001,Unknown,White,International,0,1,2020FA,Continuing/Other,1,,PBIO
S0005032,1991,Woman,Asian,In-state,1,0,2020FA,Continuing/Other,1,,PGEN
S0005033,1982,Man,Nonresident,In-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0005034,1994,Woman,White,International,1,1,2020FA,Continuing/Other,1,,PEDU
S0005035,1994,Man,Two or more races,In-state,0,0,2020FA,Transfer,1,,PEDU
S0005036,1991,Nonbinary,Two or more races,International,0,0,2020FA,Continuing/Other,1,,PBIO
S0005037,1991,Man,Two or more races,Out-of-state,0,0,2020FA,Transfer,1,,PPSY
S0005038,1986,Nonbinary,Hispanic or Latino,International,0,0,2020FA,Continuing/Other,1,,PBUS
S0005039,1995,Nonbinary,Native Hawaiian or Other Pacific Islander,Out-of-state,1,0,2020FA,Continuing/Other,1,,PENG
S0005040,1980,Man,Asian,International,0,0,2020FA,Transfer,1,,PEDU
S0005041,1992,Woman,Black or African American,In-state,1,0,2020FA,Continuing/Other,1,,PEDU
S0005042,1988,Woman,White,Out-of-state,1,0,2020FA,Transfer,1,,PBIO
S0005043,1997,Unknown,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,Continuing/Other,1,,PBUS
S0005044,1985,Nonbinary,Hispanic or Latino,Out-of-state,1,1,2020FA,Continuing/Other,1,,PGEN
S0005045,2006,Unknown,Asian,In-state,0,0,2020FA,Transfer,1,,PENG
S0005046,2003,Unknown,Hispanic or Latino,In-state,1,1,2020FA,Transfer,1,,PMATH
S0005047,2004,Woman,Black or African American,Out-of-state,1,0,2020FA,Transfer,1,,PMATH
S0005048,1998,Woman,Nonresident,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0005049,2004,Unknown,Native Hawaiian or Other Pacific Islander,In-state,0,1,2020FA,Continuing/Other,1,,PBIO
S0005050,1999,Man,Black or African American,In-state,1,0,2020FA,Continuing/Other,1,,PMATH
S0005051,1999,Nonbinary,White,In-state,0,1,2020FA,Continuing/Other,1,,PBIO
S0005052,1978,Woman,Asian,Out-of-state,1,0,2020FA,Transfer,1,,PCRJ
S0005053,1998,Unknown,American Indian or Alaska Native,Out-of-state,1,0,2020FA,Continuing/Other,1,,PENG
S0005054,1999,Nonbinary,White,Out-of-state,0,0,2020FA,Continuing/Other,1,,PENG
S0005055,2006,Unknown,White,In-state,1,0,2020FA,Continuing/Other,1,,PENG
S0005056,1996,Man,Two or more races,International,1,0,2020FA,Continuing/Other,1,,PPSY
S0005057,2006,Woman,Native Hawaiian or Other Pacific Islander,In-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0005058,1989,Unknown,Asian,In-state,0,1,2020FA,Continuing/Other,1,,PPSY
S0005059,1997,Man,American Indian or Alaska Native,Out-of-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0005060,2001,Nonbinary,White,International,1,0,2020FA,Continuing/Other,1,,PEDU
S0005061,2001,Man,Native Hawaiian or Other Pacific Islander,International,1,1,2020FA,Continuing/Other,1,,PPSY
S0005062,1982,Nonbinary,Hispanic or Latino,Out-of-state,0,0,2020FA,Transfer,1,,PPSY
S0005063,1986,Nonbinary,American Indian or Alaska Native,International,1,0,2020FA,Continuing/Other,1,,PMATH
S0005064,1994,Woman,White,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0005065,1991,Nonbinary,Nonresident,Out-of-state,0,0,2020FA,Transfer,1,,PCRJ
S0005066,1984,Unknown,Two or more races,International,1,0,2020FA,Continuing/Other,1,,PGEN
S0005067,1993,Woman,White,International,1,0,2020FA,Transfer,1,,PENG
S0005068,2002,Woman,Asian,International,0,0,2020FA,Continuing/Other,1,,PCRJ
S0005069,1998,Man,Asian,In-state,0,0,2020FA,Continuing/Other,1,,PBIO
S0005070,1998,Woman,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0005071,1993,Unknown,Native Hawaiian or Other Pacific Islander,Out-of-state,1,1,2020FA,Continuing/Other,1,,PENG
S0005072,1987,Woman,American Indian or Alaska Native,In-state,0,1,2020FA,Continuing/Other,1,,PGEN
S0005073,1990,Unknown,Nonresident,Out-of-state,1,0,2020FA,Continuing/Other,1,,PEDU
S0005074,1991,Unknown,Black or African American,International,0,0,2020FA,Transfer,1,,PCRJ
S0005075,1998,Man,American Indian or Alaska Native,Out-of-state,1,0,2020FA,Continuing/Other,1,,PENG
S0005076,1996,Man,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PMATH
S0005077,1978,Man,Two or more races,International,0,0,2020FA,Continuing/Other,1,,PMATH
S0005078,1984,Nonbinary,Two or more races,International,0,1,2020FA,Continuing/Other,1,,PBIO
S0005079,1999,Woman,Two or more races,In-state,1,0,2020FA,Continuing/Other,1,,PEDU
S0005080,1980,Nonbinary,Black or African American,International,0,1,2020FA,Transfer,1,,PEDU
S0005081,1981,Unknown,Nonresident,In-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0005082,1994,Man,Nonresident,In-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0005083,1999,Unknown,Nonresident,International,1,0,2020FA,Transfer,1,,PMATH
S0005084,2005,Unknown,Nonresident,International,1,1,2020FA,Continuing/Other,1,,PCRJ
S0005085,1998,Woman,Nonresident,In-state,0,1,2020FA,Continuing/Other,1,,PENG
S0005086,2000,Unknown,Nonresident,In-state,1,0,2020FA,Transfer,1,,PGEN
S0005087,1980,Nonbinary,Asian,In-state,1,0,2020FA,Continuing/Other,1,,PBUS
S0005088,1984,Woman,White,Out-of-state,1,0,2020FA,Continuing/Other,1,,PBUS
S0005089,1981,Man,Hispanic or Latino,International,0,0,2020FA,Continuing/Other,1,,PMATH
S0005090,1982,Unknown,Hispanic or Latino,International,0,0,2020FA,Transfer,1,,PENG
S0005091,1993,Nonbinary,Nonresident,International,0,1,2020FA,Continuing/Other,1,,PBUS
S0005092,2000,Unknown,White,International,0,0,2020FA,Continuing/Other,1,,PBUS
S0005093,2004,Nonbinary,Black or African American,Out-of-state,0,0,2020FA,Continuing/Other,1,,PPSY
S0005094,1997,Nonbinary,Black or African American,Out-of-state,1,1,2020FA,Continuing/Other,1,,PEDU
S0005095,1980,Unknown,,In-state,0,1,2020FA,Continuing/Other,1,,PBUS
S0005096,1987,Man,Nonresident,In-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0005097,1982,Nonbinary,Asian,Out-of-state,0,0,2020FA,Continuing/Other,1,,PGEN
S0005098,1984,Woman,Asian,In-state,1,1,2020FA,Continuing/Other,1,,PCRJ
S0005099,1981,Woman,Two or more races,In-state,0,0,2020FA,Continuing/Other,1,,PENG
S0005100,1989,Unknown,Black or African American,In-state,1,0,2020FA,Continuing/Other,1,,PMATH
S0005101,1979,Nonbinary,Asian,Out-of-state,0,0,2020FA,Transfer,1,,PEDU
S0005102,1992,Nonbinary,Two or more races,Out-of-state,0,0,2020FA,Continuing/Other,1,,PEDU
S0005103,1989,Man,Asian,International,0,1,2020FA,Continuing/Other,1,,PMATH
S0005104,1987,Woman,Native Hawaiian or Other Pacific Islander,International,0,1,2020FA,Continuing/Other,1,,PGEN
S0005105,1986,Woman,Native Hawaiian or Other Pacific Islander,Out-of-state,0,0,2020FA,Transfer,1,,PPSY
S0005106,2006,Woman,Native Hawaiian or Other Pacific Islander,In-state,1,0,2020FA,Continuing/Other,1,,PGEN
S0005107,2004,Unknown,American Indian or Alaska Native,In-state,0,0,2020FA,Continuing/Other,1,,PBUS
S0005108,1986,Woman,White,Out-of-state,1,1,2020FA,Continuing/Other,1,,PPSY
S0005109,2001,Man,Black or African American,International,0,1,2020FA,Continuing/Other,1,,PCRJ
