aid_record_id,student_id,term_id,aid_year,pell_eligible,pell_recipient,pell_amount,federal_loan_recipient,federal_loan_amount
AID2025-001380,S0039267,2025FA,2025-26,1,0,0,0,0
AID2025-001381,S0022839,2025FA,2025-26,0,0,0,1,5500
AID2025-001382,S0000522,2025FA,2025-26,0,0,0,0,0
AID2025-001383,S0004698,2025FA,2025-26,0,0,0,0,0
AID2025-001384,S0002061,2025FA,2025-26,0,0,0,1,5500
AID2025-001385,S0039391,2025FA,2025-26,0,0,0,0,0
AID2025-001386,S0017089,2025FA,2025-26,0,0,0,0,0
AID2025-001387,S0029517,2025FA,2025-26,0,0,0,1,5500
AID2025-001388,S0037005,2025FA,2025-26,0,0,0,0,0
AID2025-001389,S0033094,2025FA,2025-26,0,0,0,0,0
AID2025-001390,S0030409,2025FA,2025-26,0,0,0,1,5500
AID2025-001391,S0024266,2025FA,2025-26,0,0,0,0,0
AID2025-001392,S0028050,2025FA,2025-26,0,0,0,0,0
AID2025-001393,S0014769,2025FA,2025-26,0,0,0,1,5500
AID2025-001394,S0038276,2025FA,2025-26,0,0,0,0,0
AID2025-001395,S0010123,2025FA,2025-26,1,1,7395,0,0
AID2025-001396,S0001095,2025FA,2025-26,0,0,0,1,5500
AID2025-001397,S0034078,2025FA,2025-26,0,0,0,0,0
AID2025-001398,S0033349,2025FA,2025-26,0,0,0,0,0
AID2025-001399,S0019246,2025FA,2025-26,1,1,7395,1,5500
AID2025-001400,S0035205,2025FA,2025-26,0,0,0,0,0
AID2025-001401,S0028000,2025FA,2025-26,0,0,0,0,0
AID2025-001402,S0032465,2025FA,2025-26,1,1,7395,1,5500
AID2025-001403,S0034194,2025FA,2025-26,0,0,0,0,0
AID2025-001404,S0033812,2025FA,2025-26,0,0,0,0,0
AID2025-001405,S0031405,2025FA,2025-26,1,1,7395,1,5500
AID2025-001406,S0035232,2025FA,2025-26,0,0,0,0,0
AID2025-001407,S0032739,2025FA,2025-26,1,1,7395,0,0
AID2025-001408,S0022991,2025FA,2025-26,1,0,0,1,5500
AID2025-001409,S0029307,2025FA,2025-26,1,1,7395,0,0
AID2025-001410,S0027757,2025FA,2025-26,0,0,0,0,0
AID2025-001411,S0026728,2025FA,2025-26,0,0,0,1,5500
AID2025-001412,S0005313,2025FA,2025-26,1,1,7395,0,0
AID2025-001413,S0004042,2025FA,2025-26,0,0,0,0,0
AID2025-001414,S0004858,2025FA,2025-26,1,1,7395,1,5500
AID2025-001415,S0040621,2025FA,2025-26,0,0,0,0,0
AID2025-001416,S0009909,2025FA,2025-26,0,0,0,0,0
AID2025-001417,S0006415,2025FA,2025-26,0,0,0,1,5500
AID2025-001418,S0015304,2025FA,2025-26,0,0,0,0,0
AID2025-001419,S0034164,2025FA,2025-26,0,0,0,0,0
AID2025-001420,S0032627,2025FA,2025-26,1,1,7395,1,5500
AID2025-001421,S0038811,2025FA,2025-26,1,1,7395,0,0
AID2025-001422,S0008141,2025FA,2025-26,0,0,0,0,0
AID2025-001423,S0039385,2025FA,2025-26,1,1,7395,1,5500
AID2025-001424,S0035699,2025FA,2025-26,0,0,0,0,0
AID2025-001425,S0028516,2025FA,2025-26,1,1,7395,0,0
AID2025-001426,S0029155,2025FA,2025-26,1,1,7395,1,5500
AID2025-001427,S0021624,2025FA,2025-26,0,0,0,0,0
AID2025-001428,S0026317,2025FA,2025-26,1,1,7395,0,0
AID2025-001429,S0032241,2025FA,2025-26,0,0,0,1,5500
AID2025-001430,S0023762,2025FA,2025-26,0,0,0,0,0
AID2025-001431,S0035100,2025FA,2025-26,1,1,7395,0,0
AID2025-001432,S0040358,2025FA,2025-26,0,0,0,1,5500
AID2025-001433,S0022699,2025FA,2025-26,1,1,7395,0,0
AID2025-001434,S0005388,2025FA,2025-26,0,0,0,0,0
AID2025-001435,S0026721,2025FA,2025-26,0,0,0,1,5500
AID2025-001436,S0038917,2025FA,2025-26,0,0,0,0,0
AID2025-001437,S0017711,2025FA,2025-26,0,0,0,0,0
AID2025-001438,S0005305,2025FA,2025-26,0,0,0,1,5500
AID2025-001439,S0023941,2025FA,2025-26,0,0,0,0,0
AID2025-001440,S0012540,2025FA,2025-26,1,1,7395,0,0
AID2025-001441,S0008362,2025FA,2025-26,0,0,0,1,5500
AID2025-001442,S0039713,2025FA,2025-26,0,0,0,0,0
AID2025-001443,S0031516,2025FA,2025-26,0,0,0,0,0
AID2025-001444,S0033760,2025FA,2025-26,0,0,0,1,5500
AID2025-001445,S0035514,2025FA,2025-26,0,0,0,0,0
AID2025-001446,S0028555,2025FA,2025-26,1,1,7395,0,0
AID2025-001447,S0017743,2025FA,2025-26,0,0,0,1,5500
AID2025-001448,S0033186,2025FA,2025-26,0,0,0,0,0
AID2025-001449,S0008992,2025FA,2025-26,0,0,0,0,0
AID2025-001450,S0000984,2025FA,2025-26,0,0,0,1,5500
AID2025-001451,S0036917,2025FA,2025-26,1,1,7395,0,0
AID2025-001452,S0001260,2025FA,2025-26,1,1,7395,0,0
AID2025-001453,S0035980,2025FA,2025-26,1,1,7395,1,5500
AID2025-001454,S0032422,2025FA,2025-26,1,1,7395,0,0
AID2025-001455,S0015850,2025FA,2025-26,1,1,7395,0,0
AID2025-001456,S0020611,2025FA,2025-26,1,1,7395,1,5500
AID2025-001457,S0030416,2025FA,2025-26,0,0,0,0,0
AID2025-001458,S0017881,2025FA,2025-26,0,0,0,0,0
AID2025-001459,S0032647,2025FA,2025-26,0,0,0,1,5500
AID2025-001460,S0015608,2025FA,2025-26,0,0,0,0,0
AID2025-001461,S0039993,2025FA,2025-26,1,1,7395,0,0
AID2025-001462,S0040665,2025FA,2025-26,0,0,0,1,5500
AID2025-001463,S0037616,2025FA,2025-26,0,0,0,0,0
AID2025-001464,S0040144,2025FA,2025-26,1,0,0,0,0
AID2025-001465,S0032001,2025FA,2025-26,1,1,7395,1,5500
AID2025-001466,S0000908,2025FA,2025-26,1,1,7395,0,0
AID2025-001467,S0036317,2025FA,2025-26,0,0,0,0,0
AID2025-001468,S0023884,2025FA,2025-26,0,0,0,1,5500
AID2025-001469,S0038680,2025FA,2025-26,0,0,0,0,0
AID2025-001470,S0038653,2025FA,2025-26,0,0,0,0,0
AID2025-001471,S0036866,2025FA,2025-26,1,0,0,1,5500
AID2025-001472,S0037404,2025FA,2025-26,0,0,0,0,0
AID2025-001473,S0019602,2025FA,2025-26,0,0,0,0,0
AID2025-001474,S0036852,2025FA,2025-26,0,0,0,1,5500
AID2025-001475,S0036333,2025FA,2025-26,0,0,0,0,0
AID2025-001476,S0036180,2025FA,2025-26,1,1,7395,0,0
AID2025-001477,S0038196,2025FA,2025-26,0,0,0,1,5500
AID2025-001478,S0039612,2025FA,2025-26,0,0,0,0,0
AID2025-001479,S0010325,2025FA,2025-26,1,1,7395,0,0
AID2025-001480,S0000152,2025FA,2025-26,0,0,0,1,5500
AID2025-001481,S0037336,2025FA,2025-26,1,1,7395,0,0
AID2025-001482,S0008724,2025FA,2025-26,1,1,7395,0,0
AID2025-001483,S0005143,2025FA,2025-26,0,0,0,1,5500
AID2025-001484,S0027970,2025FA,2025-26,0,0,0,0,0
AID2025-001485,S0039033,2025FA,2025-26,1,0,0,0,0
AID2025-001486,S0036862,2025FA,2025-26,0,0,0,1,5500
AID2025-001487,S0037317,2025FA,2025-26,0,0,0,0,0
AID2025-001488,S0039867,2025FA,2025-26,0,0,0,0,0
AID2025-001489,S0003832,2025FA,2025-26,0,0,0,1,5500
AID2025-001490,S0009544,2025FA,2025-26,1,1,7395,0,0
AID2025-001491,S0032711,2025FA,2025-26,0,0,0,0,0
AID2025-001492,S0036375,2025FA,2025-26,0,0,0,1,5500
AID2025-001493,S0027520,2025FA,2025-26,1,1,7395,0,0
AID2025-001494,S0032777,2025FA,2025-26,1,1,7395,0,0
AID2025-001495,S0011099,2025FA,2025-26,1,1,7395,1,5500
AID2025-001496,S0040023,2025FA,2025-26,0,0,0,0,0
AID2025-001497,S0004659,2025FA,2025-26,0,0,0,0,0
AID2025-001498,S0029559,2025FA,2025-26,0,0,0,1,5500
AID2025-001499,S0031365,2025FA,2025-26,0,0,0,0,0
AID2025-001500,S0032459,2025FA,2025-26,0,0,0,0,0
AID2025-001501,S0035410,2025FA,2025-26,1,1,7395,1,5500
AID2025-001502,S0006285,2025FA,2025-26,1,1,7395,0,0
AID2025-001503,S0025481,2025FA,2025-26,0,0,0,0,0
AID2025-001504,S0039477,2025FA,2025-26,0,0,0,1,5500
AID2025-001505,S0035217,2025FA,2025-26,1,1,7395,0,0
AID2025-001506,S0037316,2025FA,2025-26,0,0,0,0,0
AID2025-001507,S0037790,2025FA,2025-26,0,0,0,1,5500
AID2025-001508,S0015834,2025FA,2025-26,0,0,0,0,0
AID2025-001509,S0033084,2025FA,2025-26,1,1,7395,0,0
AID2025-001510,S0009790,2025FA,2025-26,0,0,0,1,5500
AID2025-001511,S0008367,2025FA,2025-26,0,0,0,0,0
AID2025-001512,S0028593,2025FA,2025-26,0,0,0,0,0
AID2025-001513,S0001421,2025FA,2025-26,1,0,0,1,5500
AID2025-001514,S0032728,2025FA,2025-26,0,0,0,0,0
AID2025-001515,S0032433,2025FA,2025-26,0,0,0,0,0
AID2025-001516,S0024232,2025FA,2025-26,1,1,7395,1,5500
AID2025-001517,S0012133,2025FA,2025-26,0,0,0,0,0
AID2025-001518,S0001990,2025FA,2025-26,0,0,0,0,0
AID2025-001519,S0028631,2025FA,2025-26,0,0,0,1,5500
AID2025-001520,S0010085,2025FA,2025-26,1,0,0,0,0
AID2025-001521,S0028997,2025FA,2025-26,0,0,0,0,0
AID2025-001522,S0027930,2025FA,2025-26,1,1,7395,1,5500
AID2025-001523,S0022703,2025FA,2025-26,1,1,7395,0,0
AID2025-001524,S0027792,2025FA,2025-26,0,0,0,0,0
AID2025-001525,S0037533,2025FA,2025-26,0,0,0,1,5500
AID2025-001526,S0038069,2025FA,2025-26,0,0,0,0,0
AID2025-001527,S0032689,2025FA,2025-26,0,0,0,0,0
AID2025-001528,S0019243,2025FA,2025-26,0,0,0,1,5500
AID2025-001529,S0029421,2025FA,2025-26,0,0,0,0,0
AID2025-001530,S0018045,2025FA,2025-26,1,1,7395,0,0
AID2025-001531,S0008495,2025FA,2025-26,1,1,7395,1,5500
AID2025-001532,S0023448,2025FA,2025-26,0,0,0,0,0
AID2025-001533,S0012041,2025FA,2025-26,1,1,7395,0,0
AID2025-001534,S0039490,2025FA,2025-26,0,0,0,1,5500
AID2025-001535,S0040388,2025FA,2025-26,0,0,0,0,0
AID2025-001536,S0017622,2025FA,2025-26,0,0,0,0,0
AID2025-001537,S0032983,2025FA,2025-26,0,0,0,1,5500
AID2025-001538,S0038476,2025FA,2025-26,1,1,7395,0,0
AID2025-001539,S0029571,2025FA,2025-26,1,1,7395,0,0
AID2025-001540,S0040192,2025FA,2025-26,0,0,0,1,5500
AID2025-001541,S0011792,2025FA,2025-26,0,0,0,0,0
AID2025-001542,S0037235,2025FA,2025-26,0,0,0,0,0
AID2025-001543,S0009471,2025FA,2025-26,0,0,0,1,5500
AID2025-001544,S0038520,2025FA,2025-26,1,1,7395,0,0
AID2025-001545,S0032586,2025FA,2025-26,1,1,7395,0,0
AID2025-001546,S0037371,2025FA,2025-26,1,1,7395,1,5500
AID2025-001547,S0022566,2025FA,2025-26,1,1,7395,0,0
AID2025-001548,S0038944,2025FA,2025-26,1,1,7395,0,0
AID2025-001549,S0034269,2025FA,2025-26,0,0,0,1,5500
AID2025-001550,S0015343,2025FA,2025-26,1,1,7395,0,0
AID2025-001551,S0031692,2025FA,2025-26,0,0,0,0,0
AID2025-001552,S0030494,2025FA,2025-26,1,1,7395,1,5500
AID2025-001553,S0022541,2025FA,2025-26,1,1,7395,0,0
AID2025-001554,S0019580,2025FA,2025-26,0,0,0,0,0
AID2025-001555,S0026983,2025FA,2025-26,1,0,0,1,5500
AID2025-001556,S0028808,2025FA,2025-26,1,1,7395,0,0
AID2025-001557,S0036365,2025FA,2025-26,1,1,7395,0,0
AID2025-001558,S0017657,2025FA,2025-26,0,0,0,1,5500
AID2025-001559,S0016001,2025FA,2025-26,0,0,0,0,0
AID2025-001560,S0039995,2025FA,2025-26,0,0,0,0,0
AID2025-001561,S0040512,2025FA,2025-26,1,1,7395,1,5500
AID2025-001562,S0039306,2025FA,2025-26,0,0,0,0,0
AID2025-001563,S0014547,2025FA,2025-26,1,1,7395,0,0
AID2025-001564,S0039437,2025FA,2025-26,0,0,0,1,5500
AID2025-001565,S0020888,2025FA,2025-26,0,0,0,0,0
AID2025-001566,S0028139,2025FA,2025-26,0,0,0,0,0
AID2025-001567,S0030344,2025FA,2025-26,0,0,0,1,5500
AID2025-001568,S0033968,2025FA,2025-26,0,0,0,0,0
AID2025-001569,S0036544,2025FA,2025-26,1,0,0,0,0
AID2025-001570,S0028248,2025FA,2025-26,0,0,0,1,5500
AID2025-001571,S0028558,2025FA,2025-26,1,1,7395,0,0
AID2025-001572,S0026148,2025FA,2025-26,0,0,0,0,0
AID2025-001573,S0019395,2025FA,2025-26,0,0,0,1,5500
AID2025-001574,S0040100,2025FA,2025-26,0,0,0,0,0
AID2025-001575,S0035817,2025FA,2025-26,0,0,0,0,0
AID2025-001576,S0020588,2025FA,2025-26,0,0,0,1,5500
AID2025-001577,S0005352,2025FA,2025-26,0,0,0,0,0
AID2025-001578,S0038102,2025FA,2025-26,0,0,0,0,0
AID2025-001579,S0032809,2025FA,2025-26,0,0,0,1,5500
AID2025-001580,S0019454,2025FA,2025-26,1,1,7395,0,0
AID2025-001581,S0026038,2025FA,2025-26,0,0,0,0,0
AID2025-001582,S0029048,2025FA,2025-26,0,0,0,1,5500
AID2025-001583,S0039963,2025FA,2025-26,1,0,0,0,0
AID2025-001584,S0031413,2025FA,2025-26,0,0,0,0,0
AID2025-001585,S0023207,2025FA,2025-26,0,0,0,1,5500
AID2025-001586,S0033674,2025FA,2025-26,0,0,0,0,0
AID2025-001587,S0018511,2025FA,2025-26,0,0,0,0,0
AID2025-001588,S0026851,2025FA,2025-26,0,0,0,1,5500
AID2025-001589,S0028057,2025FA,2025-26,0,0,0,0,0
AID2025-001590,S0029154,2025FA,2025-26,1,0,0,0,0
AID2025-001591,S0021302,2025FA,2025-26,0,0,0,1,5500
AID2025-001592,S0026278,2025FA,2025-26,1,1,7395,0,0
AID2025-001593,S0012936,2025FA,2025-26,1,1,7395,0,0
AID2025-001594,S0031846,2025FA,2025-26,1,1,7395,1,5500
AID2025-001595,S0038946,2025FA,2025-26,1,1,7395,0,0
AID2025-001596,S0023694,2025FA,2025-26,0,0,0,0,0
AID2025-001597,S0000765,2025FA,2025-26,0,0,0,1,5500
AID2025-001598,S0018084,2025FA,2025-26,0,0,0,0,0
AID2025-001599,S0039561,2025FA,2025-26,1,1,7395,0,0
AID2025-001600,S0038850,2025FA,2025-26,0,0,0,1,5500
AID2025-001601,S0014271,2025FA,2025-26,0,0,0,0,0
AID2025-001602,S0039549,2025FA,2025-26,0,0,0,0,0
AID2025-001603,S0037561,2025FA,2025-26,0,0,0,1,5500
AID2025-001604,S0018130,2025FA,2025-26,0,0,0,0,0
AID2025-001605,S0028940,2025FA,2025-26,0,0,0,0,0
AID2025-001606,S0038083,2025FA,2025-26,1,1,7395,1,5500
AID2025-001607,S0029543,2025FA,2025-26,0,0,0,0,0
AID2025-001608,S0038149,2025FA,2025-26,0,0,0,0,0
AID2025-001609,S0019313,2025FA,2025-26,0,0,0,1,5500
AID2025-001610,S0027743,2025FA,2025-26,0,0,0,0,0
AID2025-001611,S0007047,2025FA,2025-26,0,0,0,0,0
AID2025-001612,S0032178,2025FA,2025-26,0,0,0,1,5500
AID2025-001613,S0017135,2025FA,2025-26,0,0,0,0,0
AID2025-001614,S0001590,2025FA,2025-26,0,0,0,0,0
AID2025-001615,S0032469,2025FA,2025-26,0,0,0,1,5500
AID2025-001616,S0013802,2025FA,2025-26,0,0,0,0,0
AID2025-001617,S0013109,2025FA,2025-26,1,1,7395,0,0
AID2025-001618,S0035415,2025FA,2025-26,1,0,0,1,5500
AID2025-001619,S0039193,2025FA,2025-26,0,0,0,0,0
AID2025-001620,S0005683,2025FA,2025-26,0,0,0,0,0
AID2025-001621,S0017640,2025FA,2025-26,0,0,0,1,5500
AID2025-001622,S0035736,2025FA,2025-26,0,0,0,0,0
AID2025-001623,S0006861,2025FA,2025-26,0,0,0,0,0
AID2025-001624,S0026652,2025FA,2025-26,0,0,0,1,5500
AID2025-001625,S0024204,2025FA,2025-26,1,0,0,0,0
AID2025-001626,S0001490,2025FA,2025-26,0,0,0,0,0
AID2025-001627,S0028183,2025FA,2025-26,0,0,0,1,5500
AID2025-001628,S0024071,2025FA,2025-26,1,1,7395,0,0
AID2025-001629,S0023189,2025FA,2025-26,0,0,0,0,0
AID2025-001630,S0015956,2025FA,2025-26,0,0,0,1,5500
AID2025-001631,S0020881,2025FA,2025-26,0,0,0,0,0
AID2025-001632,S0034024,2025FA,2025-26,0,0,0,0,0
AID2025-001633,S0008196,2025FA,2025-26,0,0,0,1,5500
AID2025-001634,S0028290,2025FA,2025-26,1,1,7395,0,0
AID2025-001635,S0033528,2025FA,2025-26,0,0,0,0,0
AID2025-001636,S0027437,2025FA,2025-26,0,0,0,1,5500
AID2025-001637,S0039119,2025FA,2025-26,1,1,7395,0,0
AID2025-001638,S0023971,2025FA,2025-26,0,0,0,0,0
AID2025-001639,S0022653,2025FA,2025-26,0,0,0,1,5500
AID2025-001640,S0005781,2025FA,2025-26,0,0,0,0,0
AID2025-001641,S0000651,2025FA,2025-26,1,1,7395,0,0
AID2025-001642,S0035116,2025FA,2025-26,0,0,0,1,5500
AID2025-001643,S0033249,2025FA,2025-26,0,0,0,0,0
AID2025-001644,S0017983,2025FA,2025-26,0,0,0,0,0
AID2025-001645,S0032560,2025FA,2025-26,0,0,0,1,5500
AID2025-001646,S0030399,2025FA,2025-26,0,0,0,0,0
AID2025-001647,S0032713,2025FA,2025-26,0,0,0,0,0
AID2025-001648,S0034031,2025FA,2025-26,0,0,0,1,5500
AID2025-001649,S0034077,2025FA,2025-26,0,0,0,0,0
AID2025-001650,S0028033,2025FA,2025-26,0,0,0,0,0
AID2025-001651,S0023140,2025FA,2025-26,0,0,0,1,5500
AID2025-001652,S0005225,2025FA,2025-26,0,0,0,0,0
AID2025-001653,S0039557,2025FA,2025-26,0,0,0,0,0
AID2025-001654,S0023537,2025FA,2025-26,0,0,0,1,5500
AID2025-001655,S0014526,2025FA,2025-26,0,0,0,0,0
AID2025-001656,S0024288,2025FA,2025-26,0,0,0,0,0
AID2025-001657,S0037321,2025FA,2025-26,0,0,0,1,5500
AID2025-001658,S0028562,2025FA,2025-26,1,1,7395,0,0
AID2025-001659,S0019505,2025FA,2025-26,0,0,0,0,0
AID2025-001660,S0038165,2025FA,2025-26,1,0,0,1,5500
AID2025-001661,S0040519,2025FA,2025-26,1,1,7395,0,0
AID2025-001662,S0023712,2025FA,2025-26,1,1,7395,0,0
AID2025-001663,S0021217,2025FA,2025-26,1,1,7395,1,5500
AID2025-001664,S0012640,2025FA,2025-26,0,0,0,0,0
AID2025-001665,S0037661,2025FA,2025-26,0,0,0,0,0
AID2025-001666,S0004565,2025FA,2025-26,0,0,0,1,5500
AID2025-001667,S0038739,2025FA,2025-26,0,0,0,0,0
AID2025-001668,S0038016,2025FA,2025-26,0,0,0,0,0
AID2025-001669,S0034225,2025FA,2025-26,0,0,0,1,5500
AID2025-001670,S0022874,2025FA,2025-26,0,0,0,0,0
AID2025-001671,S0040311,2025FA,2025-26,0,0,0,0,0
AID2025-001672,S0035494,2025FA,2025-26,0,0,0,1,5500
AID2025-001673,S0032399,2025FA,2025-26,1,1,7395,0,0
AID2025-001674,S0025782,2025FA,2025-26,0,0,0,0,0
AID2025-001675,S0019443,2025FA,2025-26,0,0,0,1,5500
AID2025-001676,S0031182,2025FA,2025-26,1,1,7395,0,0
AID2025-001677,S0035807,2025FA,2025-26,1,1,7395,0,0
AID2025-001678,S0039342,2025FA,2025-26,0,0,0,1,5500
AID2025-001679,S0003630,2025FA,2025-26,0,0,0,0,0
AID2025-001680,S0026159,2025FA,2025-26,0,0,0,0,0
AID2025-001681,S0036292,2025FA,2025-26,0,0,0,1,5500
AID2025-001682,S0036129,2025FA,2025-26,0,0,0,0,0
AID2025-001683,S0022290,2025FA,2025-26,1,1,7395,0,0
AID2025-001684,S0023093,2025FA,2025-26,0,0,0,1,5500
AID2025-001685,S0019572,2025FA,2025-26,0,0,0,0,0
AID2025-001686,S0030473,2025FA,2025-26,0,0,0,0,0
AID2025-001687,S0029073,2025FA,2025-26,0,0,0,1,5500
AID2025-001688,S0026600,2025FA,2025-26,0,0,0,0,0
AID2025-001689,S0037719,2025FA,2025-26,0,0,0,0,0
AID2025-001690,S0035911,2025FA,2025-26,1,1,7395,1,5500
AID2025-001691,S0003429,2025FA,2025-26,1,1,7395,0,0
AID2025-001692,S0032468,2025FA,2025-26,0,0,0,0,0
AID2025-001693,S0032615,2025FA,2025-26,1,1,7395,1,5500
AID2025-001694,S0035931,2025FA,2025-26,0,0,0,0,0
AID2025-001695,S0019224,2025FA,2025-26,0,0,0,0,0
AID2025-001696,S0039276,2025FA,2025-26,0,0,0,1,5500
AID2025-001697,S0007305,2025FA,2025-26,1,1,7395,0,0
AID2025-001698,S0023811,2025FA,2025-26,0,0,0,0,0
AID2025-001699,S0004535,2025FA,2025-26,0,0,0,1,5500
AID2025-001700,S0009604,2025FA,2025-26,0,0,0,0,0
AID2025-001701,S0017447,2025FA,2025-26,1,1,7395,0,0
AID2025-001702,S0032021,2025FA,2025-26,1,0,0,1,5500
AID2025-001703,S0012824,2025FA,2025-26,1,1,7395,0,0
AID2025-001704,S0039035,2025FA,2025-26,0,0,0,0,0
AID2025-001705,S0007620,2025FA,2025-26,1,1,7395,1,5500
AID2025-001706,S0026534,2025FA,2025-26,0,0,0,0,0
AID2025-001707,S0008575,2025FA,2025-26,0,0,0,0,0
AID2025-001708,S0026818,2025FA,2025-26,1,1,7395,1,5500
AID2025-001709,S0003818,2025FA,2025-26,0,0,0,0,0
AID2025-001710,S0003087,2025FA,2025-26,1,1,7395,0,0
AID2025-001711,S0036360,2025FA,2025-26,1,1,7395,1,5500
AID2025-001712,S0033626,2025FA,2025-26,0,0,0,0,0
AID2025-001713,S0035642,2025FA,2025-26,0,0,0,0,0
AID2025-001714,S0034306,2025FA,2025-26,0,0,0,1,5500
AID2025-001715,S0019414,2025FA,2025-26,1,1,7395,0,0
AID2025-001716,S0003790,2025FA,2025-26,0,0,0,0,0
AID2025-001717,S0027375,2025FA,2025-26,0,0,0,1,5500
AID2025-001718,S0023229,2025FA,2025-26,1,1,7395,0,0
AID2025-001719,S0028542,2025FA,2025-26,0,0,0,0,0
AID2025-001720,S0039190,2025FA,2025-26,1,1,7395,1,5500
AID2025-001721,S0032149,2025FA,2025-26,0,0,0,0,0
AID2025-001722,S0037884,2025FA,2025-26,0,0,0,0,0
AID2025-001723,S0018486,2025FA,2025-26,0,0,0,1,5500
AID2025-001724,S0032492,2025FA,2025-26,0,0,0,0,0
AID2025-001725,S0023156,2025FA,2025-26,0,0,0,0,0
AID2025-001726,S0027554,2025FA,2025-26,0,0,0,1,5500
AID2025-001727,S0038041,2025FA,2025-26,0,0,0,0,0
AID2025-001728,S0029003,2025FA,2025-26,0,0,0,0,0
AID2025-001729,S0008929,2025FA,2025-26,1,1,7395,1,5500
AID2025-001730,S0026969,2025FA,2025-26,1,1,7395,0,0
AID2025-001731,S0038080,2025FA,2025-26,1,1,7395,0,0
AID2025-001732,S0033602,2025FA,2025-26,1,1,7395,1,5500
AID2025-001733,S0033480,2025FA,2025-26,1,1,7395,0,0
AID2025-001734,S0022526,2025FA,2025-26,0,0,0,0,0
AID2025-001735,S0021056,2025FA,2025-26,0,0,0,1,5500
AID2025-001736,S0035307,2025FA,2025-26,0,0,0,0,0
AID2025-001737,S0032990,2025FA,2025-26,0,0,0,0,0
AID2025-001738,S0037349,2025FA,2025-26,0,0,0,1,5500
AID2025-001739,S0023423,2025FA,2025-26,1,1,7395,0,0
AID2025-001740,S0030592,2025FA,2025-26,0,0,0,0,0
AID2025-001741,S0021729,2025FA,2025-26,0,0,0,1,5500
AID2025-001742,S0023053,2025FA,2025-26,1,1,7395,0,0
AID2025-001743,S0027432,2025FA,2025-26,0,0,0,0,0
AID2025-001744,S0037657,2025FA,2025-26,0,0,0,1,5500
AID2025-001745,S0018679,2025FA,2025-26,0,0,0,0,0
AID2025-001746,S0015410,2025FA,2025-26,0,0,0,0,0
AID2025-001747,S0001994,2025FA,2025-26,0,0,0,1,5500
AID2025-001748,S0016232,2025FA,2025-26,1,1,7395,0,0
AID2025-001749,S0022022,2025FA,2025-26,1,1,7395,0,0
AID2025-001750,S0039179,2025FA,2025-26,0,0,0,1,5500
AID2025-001751,S0029523,2025FA,2025-26,1,0,0,0,0
AID2025-001752,S0009451,2025FA,2025-26,0,0,0,0,0
AID2025-001753,S0031234,2025FA,2025-26,0,0,0,1,5500
AID2025-001754,S0040104,2025FA,2025-26,1,1,7395,0,0
AID2025-001755,S0033653,2025FA,2025-26,0,0,0,0,0
AID2025-001756,S0032100,2025FA,2025-26,0,0,0,1,5500
AID2025-001757,S0004090,2025FA,2025-26,0,0,0,0,0
AID2025-001758,S0040641,2025FA,2025-26,0,0,0,0,0
AID2025-001759,S0000806,2025FA,2025-26,0,0,0,1,5500
AID2025-001760,S0033040,2025FA,2025-26,1,1,7395,0,0
AID2025-001761,S0022347,2025FA,2025-26,0,0,0,0,0
AID2025-001762,S0039900,2025FA,2025-26,0,0,0,1,5500
AID2025-001763,S0018964,2025FA,2025-26,0,0,0,0,0
AID2025-001764,S0017873,2025FA,2025-26,1,1,7395,0,0
AID2025-001765,S0029275,2025FA,2025-26,0,0,0,1,5500
AID2025-001766,S0019474,2025FA,2025-26,0,0,0,0,0
AID2025-001767,S0039083,2025FA,2025-26,1,1,7395,0,0
AID2025-001768,S0040642,2025FA,2025-26,1,1,7395,1,5500
AID2025-001769,S0036435,2025FA,2025-26,0,0,0,0,0
AID2025-001770,S0038687,2025FA,2025-26,0,0,0,0,0
AID2025-001771,S0038038,2025FA,2025-26,0,0,0,1,5500
AID2025-001772,S0028708,2025FA,2025-26,1,0,0,0,0
AID2025-001773,S0040485,2025FA,2025-26,0,0,0,0,0
AID2025-001774,S0014033,2025FA,2025-26,1,1,7395,1,5500
AID2025-001775,S0026803,2025FA,2025-26,1,1,7395,0,0
AID2025-001776,S0033310,2025FA,2025-26,1,1,7395,0,0
AID2025-001777,S0006727,2025FA,2025-26,0,0,0,1,5500
AID2025-001778,S0038129,2025FA,2025-26,0,0,0,0,0
AID2025-001779,S0037820,2025FA,2025-26,0,0,0,0,0
AID2025-001780,S0036334,2025FA,2025-26,0,0,0,1,5500
AID2025-001781,S0035988,2025FA,2025-26,0,0,0,0,0
AID2025-001782,S0023250,2025FA,2025-26,1,1,7395,0,0
AID2025-001783,S0039987,2025FA,2025-26,0,0,0,1,5500
AID2025-001784,S0006280,2025FA,2025-26,1,1,7395,0,0
AID2025-001785,S0038806,2025FA,2025-26,0,0,0,0,0
AID2025-001786,S0036220,2025FA,2025-26,1,0,0,1,5500
AID2025-001787,S0023188,2025FA,2025-26,1,1,7395,0,0
AID2025-001788,S0038139,2025FA,2025-26,0,0,0,0,0
AID2025-001789,S0008901,2025FA,2025-26,0,0,0,1,5500
AID2025-001790,S0026469,2025FA,2025-26,0,0,0,0,0
AID2025-001791,S0031618,2025FA,2025-26,1,1,7395,0,0
AID2025-001792,S0033815,2025FA,2025-26,0,0,0,1,5500
AID2025-001793,S0027720,2025FA,2025-26,0,0,0,0,0
